Id,source,latitude,longitude,region,country,admin1,localityName,localityQuality,observationDate,reportingDate,status,disease,serotypes,speciesDescription,sumAtRisk,sumCases,sumDeaths,sumDestroyed,sumSlaughtered,humansGenderDesc,humansAge,humansAffected,humansDeaths
233133,National authorities,23.402081,45.23404,Asia,Saudi Arabia,Riyad,Bani Tamim,Centroid Admin1,,13/01/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",,,,,,,0,,
233114,National authorities,41.8,86.2,Asia,China,Xinjiang Uygur Zizhiqu,Korla City,Centroid Admin1,07/01/2018,12/01/2018,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,Male,72,1,1
233112,National authorities,23.097817,50.33395,Asia,Saudi Arabia,Eastern Province,Dammam,Centroid Admin1,,11/01/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",,,,,,,0,,
233111,National authorities,23.402081,45.23404,Asia,Saudi Arabia,Riyad,Diriyah Governorate,Centroid Admin1,,11/01/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",,,,,,,0,,
233110,National authorities,34.325322,134.17,Asia,Japan,Kagawa,Sanuki-shi,Exact,10/01/2018,12/01/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken",51000,55,55,50945,,,0,,
233106,OIE,34.671101,126.722916,Asia,Republic of Korea,Chollanam-do,"Geumdang-ri, Seongjeon-myeon, Gangjin-gun",Exact,10/01/2018,11/01/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, duck",5900,3,3,5900,,,0,,
233105,OIE,34.4,126.8,Asia,Republic of Korea,Chollanam-do,"Hoejin-ri, Hoejin-myeon, Jangheung-gun",Exact,10/01/2018,11/01/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, duck",14500,,,14500,,,0,,
233096,OIE,50.6531,-2.6017,Europe,U.K. of Great Britain and Northern Ireland,England,Dorset,Exact,09/01/2018,11/01/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"wild,mute swan (cygnus olor), wild, common pochard (aythya ferina), wild, canada goose (branta canadensis))",,17,17,,,,0,,
232994,FAO Field Officer,11.61,104.88,Asia,Cambodia,Phnom Penh,"Sangkat, Phnom Penh Thmey",Exact,07/01/2018,10/01/2018,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",325,33,33,292,,,0,,
232993,OIE,35.038758,126.813933,Asia,Republic of Korea,Chollanam-do,"Deungsu-ri, Sanpo-myeon, Naju-si,",Exact,07/01/2018,09/01/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, duck",16500,10,10,16490,,,0,,
232920,National authorities,34.723542,126.74467,Asia,Republic of Korea,Chollanam-do,"Gangjin-gun, Galdong-ri, Jakcheon-myeon",Exact,04/01/2018,05/01/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, duck",21700,40,40,21660,,,0,,
232871,National authorities,38.109567,127.302915,Asia,Republic of Korea,Kang-won-do,"Jail-ri, Yeongbuk-myeon, Pocheon-si",Exact,02/01/2018,03/01/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken",197000,26,26,196974,,,0,,
232864,National authorities,21.64,39.1,Asia,Saudi Arabia,Makkah,Jeddah,Exact,01/01/2018,03/01/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",6426,1,1,6425,,,0,,
232860,National authorities,34.796071,127.34625,Asia,Republic of Korea,Chollanam-do,"Goheung-gun, Maegok-ri, Donggang-myeon",Exact,01/01/2018,03/01/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, duck",8300,,0,8300,,,0,,
232807,National authorities,24.06,45.28,Asia,Saudi Arabia,Riyad,Al Quwaiiyah,Unknown,,02/01/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",,,,,,,0,,
